State Name,County Name,Date Local,Local Site Name,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2
Nevada,Washoe,2023-06-12,Reno4,0.034412,0.044,11,0.295455,0.4,0,0.125,0.2,9,4.81,8.0,6
Nevada,Washoe,2023-06-13,Reno4,0.029118,0.042,8,0.2375,0.3,9,0.1,0.1,0,5.870833,11.5,21
Nevada,Washoe,2023-06-14,Reno4,0.038647,0.044,10,0.408333,0.6,21,0.116667,0.2,3,5.283333,13.2,2
Nevada,Washoe,2023-06-15,Reno4,0.037353,0.052,12,0.333333,0.4,0,0.104167,0.2,23,6.716667,19.7,23
Nevada,Washoe,2023-06-16,Reno4,0.041938,0.056,8,0.235,0.3,2,0.158824,0.2,0,9.618182,20.3,0
Nevada,Washoe,2023-06-17,Reno4,0.040294,0.047,8,0.425,0.7,20,0.133333,0.2,0,4.4,14.6,4
Nevada,Washoe,2023-06-18,Reno4,0.046529,0.056,23,0.791667,1.0,19,0.079167,0.1,0,2.95,13.8,2
Nevada,Washoe,2023-06-19,Reno4,0.041118,0.051,7,0.195455,0.8,0,0.1,0.1,0,1.279167,2.9,5
Nevada,Washoe,2023-06-20,Reno4,0.031824,0.043,8,-0.1375,0.0,0,0.1,0.1,0,4.8,11.8,5
Nevada,Washoe,2023-06-21,Reno4,0.032706,0.042,10,-0.095833,0.0,6,0.1,0.1,0,5.804167,14.4,7
Nevada,Washoe,2023-06-22,Reno4,0.045333,0.05,15,0.066667,0.3,14,0.108333,0.2,10,5.175,13.4,7
Nevada,Washoe,2023-06-23,Reno4,0.037867,0.042,9,-0.225,0.0,0,0.1,0.1,0,3.529167,10.7,4
Nevada,Washoe,2023-06-24,Reno4,0.043118,0.049,10,-0.395833,-0.2,1,0.1,0.1,0,3.825,9.4,8
Nevada,Washoe,2023-06-25,Reno4,0.044529,0.052,8,-0.5,-0.3,1,0.1,0.1,0,2.991667,6.5,1
Nevada,Washoe,2023-06-26,Reno4,0.043882,0.053,10,-0.095238,0.3,8,0.1,0.1,0,4.928571,10.8,7
Nevada,Washoe,2023-06-27,Reno4,0.041412,0.053,10,0.008333,0.1,1,0.1,0.1,0,4.475,8.3,5
Nevada,Washoe,2023-06-28,Reno4,0.044059,0.056,9,-0.009091,0.0,0,0.1,0.1,0,5.6,12.6,8
Nevada,Washoe,2023-06-29,Reno4,0.041588,0.054,10,-0.066667,0.0,1,0.1125,0.2,21,5.375,12.4,20
Nevada,Washoe,2023-06-30,Reno4,0.046588,0.057,11,-0.070833,0.0,1,0.1,0.1,0,4.7625,8.2,5
Nevada,Washoe,2023-07-01,Reno4,0.045118,0.055,8,-0.054167,0.0,0,0.1,0.1,0,3.533333,8.5,23
Nevada,Washoe,2023-07-02,Reno4,0.052176,0.057,9,-0.083333,0.0,0,0.1,0.1,0,3.075,7.9,9
Nevada,Washoe,2023-07-03,Reno4,0.054267,0.062,9,0.166667,0.4,20,0.1,0.1,0,3.495238,10.9,9
Nevada,Washoe,2023-07-04,Reno4,0.047059,0.058,8,0.175,0.4,1,0.1,0.1,0,3.5625,11.4,22
Nevada,Washoe,2023-07-05,Reno4,0.046294,0.052,9,0.141667,0.2,0,0.125,0.2,8,4.191667,20.3,8
Nevada,Washoe,2023-07-06,Reno4,0.047,0.052,8,0.1125,0.2,0,0.1,0.1,0,2.933333,6.6,6
Nevada,Washoe,2023-07-07,Reno4,0.044588,0.048,8,0.095833,0.2,8,0.1,0.1,0,2.958333,8.3,7
Nevada,Washoe,2023-07-08,Reno4,0.051833,0.053,8,0.02,0.1,0,0.1,0.1,0,2.870833,4.8,7
Nevada,Washoe,2023-07-10,Reno4,0.054938,0.065,8,0.536842,0.8,12,0.1,0.1,15,4.616667,10.8,4
Nevada,Washoe,2023-07-11,Reno4,0.053294,0.061,9,0.704167,0.9,20,0.145833,0.2,5,3.518182,14.7,7
Nevada,Washoe,2023-07-12,Reno4,0.056647,0.063,9,0.843478,1.2,23,0.1875,0.3,7,6.582609,25.5,4
Nevada,Washoe,2023-07-13,Reno4,0.045059,0.061,7,0.783333,1.2,0,0.2,0.2,0,3.9375,8.6,6
Nevada,Washoe,2023-07-14,Reno4,0.045235,0.061,11,0.704167,0.9,8,0.2125,0.3,21,6.183333,18.3,19
Nevada,Washoe,2023-07-15,Reno4,0.046941,0.062,9,0.645833,0.7,0,0.216667,0.3,0,4.983333,16.2,23
Nevada,Washoe,2023-07-16,Reno4,0.051118,0.058,9,0.658333,0.7,0,0.229167,0.3,0,4.366667,20.0,0
Nevada,Washoe,2023-07-17,Reno4,0.037176,0.045,10,0.48,0.7,1,0.158824,0.2,0,8.633333,33.7,7
Nevada,Washoe,2023-07-18,Reno4,0.038,0.044,8,0.3625,0.5,5,0.1,0.1,0,5.0,15.2,8
Nevada,Washoe,2023-07-19,Reno4,0.035529,0.044,8,0.295833,0.6,4,0.075,0.1,0,4.358333,12.7,3
Nevada,Washoe,2023-07-20,Reno4,0.044529,0.05,11,0.182609,0.3,0,0.1,0.1,0,4.141667,8.6,6
Nevada,Washoe,2023-07-21,Reno4,0.043412,0.06,9,0.170833,0.3,8,0.125,0.2,9,5.875,17.1,8
Nevada,Washoe,2023-07-22,Reno4,0.043824,0.057,9,0.1375,0.2,1,0.1,0.1,0,4.616667,12.2,7
Nevada,Washoe,2023-07-23,Reno4,0.046,0.055,8,0.2375,0.5,23,0.1,0.1,0,3.545833,7.8,8
Nevada,Washoe,2023-07-24,Reno4,0.040706,0.052,8,0.279167,0.7,6,0.1125,0.3,8,7.629167,33.8,6
Nevada,Washoe,2023-07-25,Reno4,0.036688,0.051,8,0.06,0.2,0,0.047059,0.1,0,6.983333,25.9,8
Nevada,Washoe,2023-07-26,Reno4,0.035706,0.044,8,0.1625,0.6,21,0.0625,0.1,1,4.842857,12.2,9
Nevada,Washoe,2023-07-27,Reno4,0.037294,0.046,12,0.2125,0.4,0,0.1125,0.2,8,7.091667,22.4,8
Nevada,Washoe,2023-07-28,Reno4,0.034235,0.043,9,0.120833,0.8,7,0.1,0.2,7,7.329167,32.4,7
Nevada,Washoe,2023-07-29,Reno4,0.033941,0.041,9,0.066667,0.1,0,0.1,0.1,0,4.145833,9.6,5
Nevada,Washoe,2023-07-30,Reno4,0.036765,0.043,10,0.075,0.3,23,0.066667,0.1,0,3.6875,10.4,2
Nevada,Washoe,2023-07-31,Reno4,0.0372,0.045,9,0.095238,0.2,0,0.05,0.1,1,5.079167,11.2,5
Nevada,Washoe,2023-08-01,Reno4,0.038588,0.047,9,0.129167,0.3,8,0.091667,0.1,2,5.742857,16.9,8
Nevada,Washoe,2023-08-02,Reno4,0.042118,0.051,9,0.220833,0.3,7,0.1125,0.2,9,5.4625,15.6,8
Nevada,Washoe,2023-08-03,Reno4,0.042471,0.053,7,0.1625,0.2,0,0.1,0.1,0,4.858333,10.4,8
Nevada,Washoe,2023-08-04,Reno4,0.043235,0.051,9,0.104167,0.2,5,0.108333,0.2,22,4.891667,10.1,8
Nevada,Washoe,2023-08-05,Reno4,0.045059,0.054,9,0.05,0.2,20,0.125,0.2,0,4.454167,10.9,7
Nevada,Washoe,2023-08-06,Reno4,0.041867,0.053,9,0.025,0.1,0,0.120833,0.2,0,4.604167,10.4,3
Nevada,Washoe,2023-08-07,Reno4,0.045824,0.049,9,0.152381,0.3,19,0.105556,0.2,11,3.22,9.2,5
Nevada,Washoe,2023-08-08,Reno4,0.050294,0.059,9,0.308333,0.5,22,0.129167,0.2,7,4.4875,11.1,6
Nevada,Washoe,2023-08-09,Reno4,0.050412,0.059,9,0.241667,0.4,0,0.1375,0.2,6,4.2875,12.8,6
Nevada,Washoe,2023-08-10,Reno4,0.050118,0.058,8,0.2,0.3,9,0.129167,0.2,7,5.133333,11.4,6
Nevada,Washoe,2023-08-11,Reno4,0.043529,0.055,8,0.229167,0.3,9,0.133333,0.2,8,4.841667,11.4,9
Nevada,Washoe,2023-08-12,Reno4,0.041706,0.049,8,0.204167,0.3,0,0.15,0.2,2,3.8125,9.0,2
Nevada,Washoe,2023-08-13,Reno4,0.040118,0.049,8,0.175,0.3,1,0.133333,0.2,2,4.066667,13.3,19
Nevada,Washoe,2023-08-14,Reno4,0.032438,0.045,9,0.214286,0.4,4,0.133333,0.2,2,7.061905,17.5,22
Nevada,Washoe,2023-08-15,Reno4,0.039765,0.055,10,0.166667,0.2,0,0.1,0.1,0,7.4875,13.6,4
Nevada,Washoe,2023-08-16,Reno4,0.037059,0.052,10,0.2125,0.3,5,0.108333,0.2,10,6.529167,12.5,5
Nevada,Washoe,2023-08-17,Reno4,0.039412,0.049,9,0.220833,0.3,1,0.1,0.1,0,6.2875,13.7,1
Nevada,Washoe,2023-08-18,Reno4,0.044882,0.055,10,0.266667,0.5,10,0.1375,0.2,6,7.108333,16.8,8
Nevada,Washoe,2023-08-19,Reno4,0.040059,0.047,9,0.191667,0.3,21,0.1,0.1,0,4.079167,9.1,2
Nevada,Washoe,2023-08-20,Reno4,0.034471,0.041,9,0.2,0.3,8,0.1,0.1,0,3.383333,7.1,0
Nevada,Washoe,2023-08-21,Reno4,0.036176,0.043,14,0.204762,0.4,8,0.1,0.1,0,3.954545,13.1,6
Nevada,Washoe,2023-08-22,Reno4,0.031412,0.043,10,0.195833,0.3,1,0.1,0.1,0,6.170833,11.6,7
Nevada,Washoe,2023-08-23,Reno4,0.037412,0.051,10,0.2125,0.3,1,0.1,0.1,0,5.908333,11.6,5
Nevada,Washoe,2023-08-24,Reno4,0.040294,0.046,9,0.2,0.3,6,0.1,0.1,0,4.829167,11.6,6
Nevada,Washoe,2023-08-25,Reno4,0.042824,0.051,10,0.266667,0.4,18,0.1,0.1,0,5.725,11.6,6
Nevada,Washoe,2023-08-26,Reno4,0.041529,0.051,9,0.225,0.3,1,0.1,0.1,0,5.05,10.0,1
Nevada,Washoe,2023-08-27,Reno4,0.043765,0.056,10,0.208333,0.4,10,0.1,0.1,0,4.133333,10.0,0
Nevada,Washoe,2023-08-28,Reno4,0.03825,0.055,12,0.17619,0.4,10,0.122222,0.2,9,4.738095,9.1,23
Nevada,Washoe,2023-08-29,Reno4,0.040765,0.052,10,0.25,1.2,6,0.166667,0.3,7,9.3625,32.6,6
Nevada,Washoe,2023-08-30,Reno4,0.042471,0.06,10,0.175,0.3,8,0.208333,0.3,11,9.033333,17.1,6
Nevada,Washoe,2023-08-31,Reno4,0.054882,0.063,13,0.325,0.6,20,0.191667,0.3,0,5.6625,18.2,8
Nevada,Washoe,2023-09-01,Reno4,0.027824,0.04,7,0.25,0.4,0,0.154167,0.2,0,5.2625,16.6,4
Nevada,Washoe,2023-09-02,Reno4,0.015824,0.031,9,0.225,0.4,21,0.166667,0.3,21,8.575,17.9,20
Nevada,Washoe,2023-09-03,Reno4,0.024471,0.032,11,0.216667,0.3,1,0.175,0.3,0,5.866667,12.7,0
Nevada,Washoe,2023-09-04,Reno4,0.031,0.043,10,0.204545,0.3,6,0.116667,0.2,9,4.875,12.8,23
Nevada,Washoe,2023-09-05,Reno4,0.030765,0.045,10,0.229167,0.3,1,0.1375,0.2,5,6.329167,15.9,5
Nevada,Washoe,2023-09-06,Reno4,0.043118,0.053,10,0.220833,0.3,6,0.141667,0.2,5,5.8,12.1,5
Nevada,Washoe,2023-09-07,Reno4,0.037941,0.052,9,0.2,0.3,9,0.141667,0.2,1,5.941667,14.8,23
Nevada,Washoe,2023-09-08,Reno4,0.043176,0.051,10,0.270833,0.7,7,0.166667,0.2,0,8.3875,27.7,8
Nevada,Washoe,2023-09-09,Reno4,0.034353,0.044,10,0.204167,0.3,0,0.116667,0.2,9,4.775,8.8,9
Nevada,Washoe,2023-09-10,Reno4,0.035467,0.042,9,0.195833,0.2,0,0.1,0.1,0,4.9125,14.5,21
Nevada,Washoe,2023-09-11,Reno4,0.036647,0.044,10,0.228571,0.4,7,0.116667,0.2,11,5.3,13.1,7
Nevada,Washoe,2023-09-12,Reno4,0.038824,0.047,9,0.191667,0.2,0,0.1,0.1,0,5.895238,14.2,5
Nevada,Washoe,2023-09-13,Reno4,0.028824,0.039,9,0.191667,0.2,0,0.125,0.2,10,6.725,14.6,19
Nevada,Washoe,2023-09-14,Reno4,0.031059,0.044,10,0.158333,0.4,9,0.15,0.2,0,8.204167,20.8,20
Nevada,Washoe,2023-09-15,Reno4,0.036588,0.053,10,0.179167,0.7,10,0.158333,0.2,0,9.070833,26.9,20
Nevada,Washoe,2023-09-16,Reno4,0.041,0.049,10,0.15,0.3,8,0.170833,0.3,0,7.270833,17.0,5
Nevada,Washoe,2023-09-17,Reno4,0.041529,0.052,10,0.15,0.3,20,0.1,0.1,0,4.120833,7.8,9
Nevada,Washoe,2023-09-18,Reno4,0.037294,0.048,7,0.17619,0.3,1,0.105556,0.2,13,5.909524,12.7,6
Nevada,Washoe,2023-09-19,Reno4,0.038824,0.049,10,0.183333,0.6,9,0.116667,0.2,10,5.591667,13.3,6
Nevada,Washoe,2023-09-20,Reno4,0.041176,0.05,12,0.191667,0.3,7,0.158333,0.2,8,4.8,12.6,9
Nevada,Washoe,2023-09-21,Reno4,0.027,0.036,10,0.141667,0.2,1,0.1625,0.2,0,5.122727,11.2,5
Nevada,Washoe,2023-09-22,Reno4,0.028308,0.045,11,0.155556,0.2,1,0.22,0.3,21,10.0375,21.6,21
Nevada,Washoe,2023-09-23,Reno4,0.038882,0.051,11,0.15,0.2,1,0.216667,0.3,0,5.7375,12.2,22
Nevada,Washoe,2023-09-24,Reno4,0.04,0.054,10,0.175,0.4,9,0.254167,0.4,6,8.608333,20.3,1
Nevada,Washoe,2023-09-25,Reno4,0.043412,0.051,10,0.145,0.6,9,0.152941,0.3,5,12.338095,49.6,8
Nevada,Washoe,2023-09-26,Reno4,0.031588,0.045,9,0.204167,1.0,7,0.183333,0.3,6,9.591667,44.1,6
Nevada,Washoe,2023-09-27,Reno4,0.032176,0.044,11,0.1875,0.4,6,0.195833,0.3,6,9.216667,21.7,6
Nevada,Washoe,2023-09-28,Reno4,0.029294,0.041,10,0.195833,0.3,7,0.154167,0.2,8,8.4625,14.8,22
Nevada,Washoe,2023-09-29,Reno4,0.035765,0.038,10,0.254167,0.7,8,0.166667,0.2,0,6.325,20.3,7
Nevada,Washoe,2023-09-30,Reno4,0.027059,0.033,8,0.2,0.2,0,0.1,0.1,0,2.908333,7.8,7
Nevada,Washoe,2023-10-01,Reno4,0.024176,0.027,8,0.15,0.2,0,0.1,0.1,0,2.7625,6.4,23
Nevada,Washoe,2023-10-02,Reno4,0.019071,0.032,10,0.14,0.3,7,0.141176,0.2,7,6.2,14.9,20
Nevada,Washoe,2023-10-03,Reno4,0.015706,0.03,11,0.345833,1.0,6,0.25,0.4,8,12.04,25.9,21
Nevada,Washoe,2023-10-04,Reno4,0.018,0.032,10,0.341667,1.0,7,0.304167,0.5,4,12.791667,27.2,23
Nevada,Washoe,2023-10-05,Reno4,0.020941,0.036,10,0.283333,0.5,0,0.2375,0.4,2,13.791667,28.9,21
Nevada,Washoe,2023-10-06,Reno4,0.022529,0.034,9,0.254167,0.6,8,0.2,0.3,0,12.041667,20.2,19
Nevada,Washoe,2023-10-07,Reno4,0.028765,0.04,9,0.2375,0.5,10,0.216667,0.3,9,8.929167,24.2,20
Nevada,Washoe,2023-10-08,Reno4,0.032,0.046,10,0.231818,0.3,1,0.229167,0.3,0,7.041667,25.2,22
Nevada,Washoe,2023-10-09,Reno4,0.03,0.041,11,0.333333,0.7,9,0.270833,0.4,5,15.2125,37.3,7
Nevada,Washoe,2023-10-10,Reno4,0.037529,0.041,8,0.316667,2.1,7,0.191667,0.4,7,6.642857,37.6,7
Nevada,Washoe,2023-10-11,Reno4,0.023824,0.034,9,0.2,0.3,1,0.108333,0.2,22,4.629167,12.7,6
Nevada,Washoe,2023-10-12,Reno4,0.022059,0.032,10,0.258333,0.8,8,0.1875,0.3,9,10.8125,23.3,22
Nevada,Washoe,2023-10-13,Reno4,0.030647,0.033,11,0.220833,0.3,7,0.2,0.2,0,8.125,17.3,6
Nevada,Washoe,2023-10-14,Reno4,0.028118,0.043,10,0.225,0.4,5,0.220833,0.3,6,11.654167,30.6,5
Nevada,Washoe,2023-10-15,Reno4,0.025118,0.04,9,0.208333,0.3,11,0.229167,0.3,0,9.216667,23.2,19
Nevada,Washoe,2023-10-16,Reno4,0.026588,0.037,11,0.318182,1.2,8,0.2875,0.5,9,13.190909,30.9,8
Nevada,Washoe,2023-10-17,Reno4,0.023941,0.039,10,0.225,0.5,9,0.233333,0.3,10,13.983333,28.4,18
Nevada,Washoe,2023-10-18,Reno4,0.019118,0.032,10,0.279167,0.8,9,0.245833,0.3,0,15.970833,34.3,19
Nevada,Washoe,2023-10-19,Reno4,0.025059,0.039,9,0.3,0.6,7,0.2875,0.4,10,15.470833,42.1,18
Nevada,Washoe,2023-10-20,Reno4,0.030824,0.042,12,0.395833,1.0,8,0.3,0.5,10,14.608333,27.3,9
Nevada,Washoe,2023-10-21,Reno4,0.027588,0.04,9,0.291667,0.5,9,0.25,0.3,0,9.991667,24.0,1
Nevada,Washoe,2023-10-22,Reno4,0.0295,0.035,9,0.2875,0.8,8,0.233333,0.4,5,8.770833,22.5,6
Nevada,Washoe,2023-10-23,Reno4,0.020235,0.03,9,0.26,0.8,8,0.152941,0.2,13,8.419048,18.3,6
Nevada,Washoe,2023-10-24,Reno4,0.038882,0.042,23,0.283333,0.8,6,0.166667,0.3,10,6.8625,20.6,6
Nevada,Washoe,2023-10-25,Reno4,0.036824,0.044,7,0.2,0.3,1,0.129167,0.2,17,2.5625,6.1,17
Nevada,Washoe,2023-10-26,Reno4,0.020353,0.037,9,0.220833,0.4,18,0.175,0.3,21,10.454167,29.0,20
Nevada,Washoe,2023-10-27,Reno4,0.021529,0.035,11,0.404167,1.4,8,0.3125,0.5,10,18.308333,32.9,22
Nevada,Washoe,2023-10-28,Reno4,0.019118,0.033,9,0.216667,0.6,8,0.2625,0.4,0,14.229167,31.9,21
Nevada,Washoe,2023-10-29,Reno4,0.022941,0.037,9,0.225,0.5,2,0.275,0.5,2,15.166667,32.3,21
Nevada,Washoe,2023-10-30,Reno4,0.016118,0.032,9,0.3,0.8,9,0.291667,0.4,10,21.580952,34.8,19
Nevada,Washoe,2023-10-31,Reno4,0.012765,0.028,10,0.404167,1.3,8,0.379167,0.5,10,24.225,37.5,18
Nevada,Washoe,2023-11-01,Reno4,0.012529,0.026,9,0.758333,2.7,8,0.541667,0.8,10,29.925,46.9,18
Nevada,Washoe,2023-11-02,Reno4,0.016765,0.03,11,0.820833,3.2,7,0.504167,1.0,9,22.366667,46.0,8
Nevada,Washoe,2023-11-03,Reno4,0.018412,0.031,10,0.395833,0.7,5,0.3,0.4,4,18.358333,28.7,0
Nevada,Washoe,2023-11-04,Reno4,0.034412,0.037,11,0.375,1.1,8,0.270833,0.5,10,10.991667,25.8,7
Nevada,Washoe,2023-11-05,Reno4,0.034118,0.036,10,0.229167,0.3,1,0.1,0.1,0,2.8875,15.0,9
Nevada,Washoe,2023-11-06,Reno4,0.036412,0.04,8,0.245,0.3,1,0.1,0.1,0,2.5,5.9,2
Nevada,Washoe,2023-11-07,Reno4,0.020706,0.033,11,0.279167,0.7,7,0.195833,0.3,8,13.670833,32.8,6
Nevada,Washoe,2023-11-08,Reno4,0.015353,0.033,10,0.5,1.3,21,0.333333,0.6,23,18.970833,36.8,19
Nevada,Washoe,2023-11-09,Reno4,0.012647,0.028,9,0.3375,0.5,7,0.35,0.6,0,20.3875,29.8,21
Nevada,Washoe,2023-11-10,Reno4,0.015706,0.031,10,0.675,2.3,8,0.4625,0.7,9,26.225,42.6,18
Nevada,Washoe,2023-11-11,Reno4,0.018647,0.032,11,0.604167,2.0,7,0.45,0.7,9,22.5,35.2,8
Nevada,Washoe,2023-11-12,Reno4,0.020706,0.035,11,0.545833,1.7,8,0.383333,0.6,10,21.354167,32.7,7
Nevada,Washoe,2023-11-13,Reno4,0.025824,0.04,11,0.5375,1.3,7,0.391667,0.6,9,24.2375,43.0,9
Nevada,Washoe,2023-11-14,Reno4,0.025118,0.034,8,0.414286,1.4,9,0.266667,0.3,0,19.1,30.7,7
Nevada,Washoe,2023-11-15,Reno4,0.021353,0.029,11,0.383333,0.8,10,0.245833,0.3,0,17.270833,36.0,17
Nevada,Washoe,2023-11-16,Reno4,0.022647,0.029,10,0.458333,1.2,7,0.266667,0.4,8,17.266667,31.3,18
Nevada,Washoe,2023-11-17,Reno4,0.017294,0.028,10,0.366667,0.6,8,0.1875,0.2,0,11.358333,18.3,22
Nevada,Washoe,2023-11-18,Reno4,0.031706,0.039,22,0.425,0.9,9,0.245833,0.4,9,10.704167,20.4,5
Nevada,Washoe,2023-11-19,Reno4,0.019294,0.036,7,0.241667,0.5,23,0.125,0.3,22,8.166667,30.0,22
Nevada,Washoe,2023-11-20,Reno4,0.018353,0.032,7,0.257143,0.6,0,0.255556,0.4,0,20.704545,37.2,7
Nevada,Washoe,2023-11-21,Reno4,0.009235,0.024,9,0.495833,1.0,18,0.325,0.5,21,22.6625,35.8,18
Nevada,Washoe,2023-11-22,Reno4,0.006294,0.015,8,1.141667,2.8,9,0.583333,0.8,10,27.491667,41.5,9
Nevada,Washoe,2023-11-23,Reno4,0.023412,0.026,10,0.469565,1.0,0,0.379167,0.8,0,14.354167,29.9,1
Nevada,Washoe,2023-11-24,Reno4,0.025529,0.031,9,0.3,0.4,7,0.141667,0.2,7,8.554167,20.2,7
Nevada,Washoe,2023-11-25,Reno4,0.016,0.031,7,0.341667,1.0,22,0.166667,0.5,23,10.120833,31.9,21
Nevada,Washoe,2023-11-26,Reno4,0.011882,0.026,10,0.545833,1.1,21,0.341667,0.5,0,19.0375,32.1,20
Nevada,Washoe,2023-11-27,Reno4,0.010588,0.022,8,0.522727,1.0,20,0.341667,0.6,0,20.627273,31.2,20
Nevada,Washoe,2023-11-28,Reno4,0.007706,0.019,9,0.673913,1.3,8,0.383333,0.5,21,23.113043,35.8,18
Nevada,Washoe,2023-11-29,Reno4,0.000636,0.002,13,1.066667,1.5,20,0.566667,0.8,21,31.480952,41.4,17
Nevada,Washoe,2023-11-30,Reno4,0.031647,0.036,12,0.975,2.4,9,0.591667,1.0,7,18.779167,39.9,9
Nevada,Washoe,2023-12-01,Reno4,0.033706,0.038,8,0.320833,0.4,0,0.129167,0.2,7,5.491667,16.5,7
Nevada,Washoe,2023-12-02,Reno4,0.035529,0.037,9,0.304167,0.4,5,0.133333,0.2,5,6.120833,20.3,4
Nevada,Washoe,2023-12-03,Reno4,0.017235,0.033,8,0.341667,0.6,23,0.1375,0.4,23,9.616667,32.0,21
Nevada,Washoe,2023-12-04,Reno4,0.011118,0.023,9,0.690909,2.1,8,0.483333,0.7,8,25.390909,35.2,17
Nevada,Washoe,2023-12-05,Reno4,0.005588,0.014,8,0.8875,2.0,7,0.520833,0.8,11,28.6,42.1,17
Nevada,Washoe,2023-12-06,Reno4,0.034412,0.038,22,0.85,2.6,9,0.445833,0.8,9,15.9875,42.4,9
Nevada,Washoe,2023-12-07,Reno4,0.031529,0.037,8,0.358333,0.5,7,0.129167,0.2,8,5.291667,28.5,7
Nevada,Washoe,2023-12-08,Reno4,0.014647,0.03,9,0.504167,1.2,22,0.266667,0.5,23,19.616667,36.6,21
Nevada,Washoe,2023-12-09,Reno4,0.012647,0.029,9,0.6125,1.1,0,0.416667,0.7,2,21.670833,34.5,0
Nevada,Washoe,2023-12-10,Reno4,0.003765,0.009,8,1.254167,2.0,9,0.683333,1.0,22,29.720833,40.0,17
Nevada,Washoe,2023-12-11,Reno4,0.004529,0.011,7,1.32381,2.8,9,0.805556,1.1,0,33.885714,42.5,18
Nevada,Washoe,2023-12-12,Reno4,0.017059,0.025,13,0.925,2.1,8,0.504167,0.8,9,22.604167,34.9,8
Nevada,Washoe,2023-12-13,Reno4,0.012882,0.027,9,0.633333,1.9,7,0.304167,0.5,7,18.825,32.8,20
Nevada,Washoe,2023-12-14,Reno4,0.004412,0.012,8,0.870833,1.5,20,0.4375,0.7,21,25.9,37.9,17
Nevada,Washoe,2023-12-15,Reno4,0.005059,0.012,8,1.083333,2.0,8,0.6,0.7,0,26.245833,35.6,17
Nevada,Washoe,2023-12-16,Reno4,0.007647,0.018,9,1.041667,1.8,8,0.566667,0.8,0,25.583333,38.1,17
Nevada,Washoe,2023-12-17,Reno4,0.003294,0.007,8,1.558333,2.7,8,0.916667,1.3,8,32.975,40.7,9
Nevada,Washoe,2023-12-18,Reno4,0.0025,0.009,23,1.114286,1.4,20,0.65,0.8,0,30.0,33.6,18
Nevada,Washoe,2023-12-19,Reno4,0.018,0.031,7,0.583333,1.3,0,0.3125,0.8,0,13.9375,28.9,1
Nevada,Washoe,2023-12-20,Reno4,0.0006,0.002,13,0.935294,1.6,20,0.442857,0.6,20,24.3125,31.1,10
Nevada,Washoe,2023-12-21,Reno4,0.005429,0.016,10,0.80625,1.6,2,0.476923,0.8,2,18.35,22.1,18
Nevada,Washoe,2023-12-22,Reno4,0.007,0.012,9,1.366667,3.6,8,0.708333,1.2,10,22.55,36.8,17
Nevada,Washoe,2023-12-23,Reno4,0.014,0.025,9,0.520833,0.6,1,0.270833,0.7,0,14.416667,28.7,23
Nevada,Washoe,2023-12-24,Reno4,0.013588,0.018,10,0.691667,1.3,8,0.383333,0.4,2,19.108333,27.8,2
Nevada,Washoe,2023-12-25,Reno4,0.013118,0.019,8,0.516667,0.7,10,0.258333,0.4,15,12.195833,20.2,7
Nevada,Washoe,2023-12-26,Reno4,0.006706,0.014,9,0.759091,2.2,12,0.329167,0.5,10,19.120833,22.9,19
Nevada,Washoe,2023-12-27,Reno4,0.028941,0.04,13,0.770833,1.5,10,0.341667,0.6,10,12.609524,22.8,10
Nevada,Washoe,2023-12-28,Reno4,0.008059,0.018,9,0.7,1.4,9,0.333333,0.5,21,22.783333,39.3,17
Nevada,Washoe,2023-12-29,Reno4,0.011059,0.017,9,0.820833,1.5,8,0.395833,0.5,0,20.216667,36.3,17
Nevada,Washoe,2023-12-30,Reno4,0.014941,0.029,10,0.7875,1.3,9,0.375,0.5,0,23.004167,35.3,4
Nevada,Washoe,2023-12-31,Reno4,0.0105,0.017,10,1.075,2.2,8,0.55,0.7,8,24.475,36.8,18
New Hampshire,Rockingham,2023-01-01,MOOSEHILL SCHOOL,0.026647,0.03,8,0.191304,0.5,20,0.136842,0.2,5,2.886957,3.7,2
New Hampshire,Rockingham,2023-01-02,MOOSEHILL SCHOOL,0.02,0.029,11,0.1875,0.3,2,0.195833,0.2,0,3.55,4.8,7
New Hampshire,Rockingham,2023-01-03,MOOSEHILL SCHOOL,0.011588,0.014,20,0.208333,0.4,4,0.204167,0.3,14,5.7,8.7,9
New Hampshire,Rockingham,2023-01-09,MOOSEHILL SCHOOL,0.027353,0.03,12,0.245833,0.5,10,0.1875,0.2,0,1.68,2.2,20
New Hampshire,Rockingham,2023-01-10,MOOSEHILL SCHOOL,0.029588,0.033,11,0.2,0.4,0,0.120833,0.2,0,1.861905,3.1,7
New Hampshire,Rockingham,2023-01-11,MOOSEHILL SCHOOL,0.026412,0.028,10,0.2125,0.4,3,0.129167,0.2,7,3.604348,8.9,7
New Hampshire,Rockingham,2023-01-12,MOOSEHILL SCHOOL,0.025765,0.033,19,0.204348,0.4,7,0.170833,0.2,7,4.078947,8.6,15
New Hampshire,Rockingham,2023-01-13,MOOSEHILL SCHOOL,0.0265,0.027,18,0.229167,0.3,4,0.179167,0.2,0,3.356522,9.6,8
