State Name,County Name,Date,Arithmetic Mean_PRESS,1st Max Value_PRESS,1st Max Hour_PRESS,Arithmetic Mean_RH_DP,1st Max Value_RH_DP,1st Max Hour_RH_DP,Arithmetic Mean_TEMP,1st Max Value_TEMP,1st Max Hour_TEMP,Arithmetic Mean_WIND_SPEED,1st Max Value_WIND_SPEED,1st Max Hour_WIND_SPEED,Arithmetic Mean_WIND_DIRECTION,1st Max Value_WIND_DIRECTION,1st Max Hour_WIND_DIRECTION,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2,AQI,Category
Arizona,Maricopa,2024-02-27,971.8,973.8,23,40.958333,57.0,7,65.375,76.0,14,2.1125,4.3,14,161.958333,283.0,3,0.019,0.037,10,0.8125,1.8,9,0.4,0.6,1,17.668182,34.2,21,53,Moderate
Arizona,Maricopa,2024-02-28,974.3375,976.8,23,50.166667,73.0,6,63.041667,80.0,14,1.6875,6.2,17,105.5,356.0,6,0.034706,0.041,12,0.166667,2.0,8,0.145833,0.3,9,12.125,34.0,8,58,Moderate
Arizona,Maricopa,2024-02-28,974.3375,976.8,23,50.166667,73.0,6,63.041667,80.0,14,1.6875,6.2,17,105.5,356.0,6,0.032176,0.039,11,0.675,1.7,9,0.383333,0.6,2,13.554167,32.9,9,58,Moderate
Arizona,Maricopa,2024-02-29,977.965217,980.3,10,53.086957,82.0,6,62.478261,76.0,14,2.456522,3.9,9,112.956522,233.0,15,0.028588,0.044,12,0.041667,1.0,22,0.058333,0.2,22,12.833333,38.0,22,46,Good
Arizona,Maricopa,2024-02-29,977.965217,980.3,10,53.086957,82.0,6,62.478261,76.0,14,2.456522,3.9,9,112.956522,233.0,15,0.027471,0.042,11,0.445833,1.2,21,0.25,0.4,22,12.358333,38.4,21,46,Good
Arizona,Maricopa,2024-03-01,976.941667,979.7,9,41.583333,60.0,4,65.583333,80.0,14,2.7375,4.4,9,108.791667,192.0,17,0.027647,0.043,11,0.041667,1.0,10,0.104167,0.2,0,14.333333,33.0,21,48,Good
Arizona,Maricopa,2024-03-01,976.941667,979.7,9,41.583333,60.0,4,65.583333,80.0,14,2.7375,4.4,9,108.791667,192.0,17,0.026765,0.042,11,0.554167,1.4,5,0.2875,0.5,1,12.9875,37.8,21,48,Good
Arizona,Maricopa,2024-03-02,973.654167,976.2,10,37.041667,60.0,7,65.125,78.0,14,3.583333,7.2,15,153.083333,247.0,22,0.035765,0.043,11,0.0,0.0,0,0.091667,0.2,0,9.416667,18.0,6,44,Good
Arizona,Maricopa,2024-03-02,973.654167,976.2,10,37.041667,60.0,7,65.125,78.0,14,3.583333,7.2,15,153.083333,247.0,22,0.032529,0.04,10,0.575,1.3,6,0.275,0.5,1,8.291667,15.9,0,44,Good
Arizona,Maricopa,2024-03-03,973.420833,975.7,9,42.791667,67.0,7,63.041667,72.0,13,3.458333,6.9,15,201.416667,270.0,5,0.033235,0.044,13,0.083333,1.0,8,0.033333,0.1,6,7.0,17.0,8,43,Good
Arizona,Maricopa,2024-03-03,973.420833,975.7,9,42.791667,67.0,7,63.041667,72.0,13,3.458333,6.9,15,201.416667,270.0,5,0.033,0.04,11,0.466667,1.0,16,0.2,0.2,0,6.65,15.1,7,43,Good
Arizona,Maricopa,2024-03-04,974.233333,976.0,10,42.208333,64.0,4,61.0,73.0,14,1.970833,4.6,16,167.708333,274.0,20,0.025941,0.044,12,0.0,0.0,0,0.15,0.3,23,17.958333,38.0,22,51,Moderate
Arizona,Maricopa,2024-03-04,974.233333,976.0,10,42.208333,64.0,4,61.0,73.0,14,1.970833,4.6,16,167.708333,274.0,20,0.023647,0.042,11,0.581818,1.5,6,0.266667,0.4,23,14.083333,36.2,22,51,Moderate
Arizona,Maricopa,2024-03-05,973.954167,976.7,9,39.041667,63.0,7,61.916667,76.0,14,1.3625,3.1,11,149.583333,344.0,23,0.026941,0.047,11,0.579167,1.1,6,0.379167,0.5,1,19.804545,37.6,22,59,Moderate
Arizona,Maricopa,2024-03-06,970.0625,972.9,9,37.291667,51.0,1,63.541667,76.0,15,2.183333,3.8,16,120.166667,234.0,21,0.031353,0.042,11,0.858333,4.4,22,0.329167,0.5,0,13.591667,29.5,1,56,Moderate
Arizona,Maricopa,2024-03-07,970.166667,974.0,23,60.5,85.0,13,57.291667,65.0,10,3.5375,7.5,12,108.916667,336.0,13,0.027706,0.032,10,0.591667,1.3,17,0.225,0.3,0,7.716667,12.0,1,38,Good
Arizona,Maricopa,2024-03-08,976.1625,977.8,22,65.375,94.0,7,59.375,70.0,16,1.720833,3.3,13,168.208333,351.0,8,0.030176,0.042,11,0.4875,1.3,17,0.266667,0.4,8,10.179167,26.4,7,43,Good
Arizona,Maricopa,2024-03-09,977.8375,980.2,9,50.708333,88.0,6,61.75,76.0,16,2.079167,5.5,10,77.208333,172.0,6,0.028059,0.04,10,0.325,0.5,1,0.233333,0.3,0,7.645833,21.4,19,52,Moderate
Arizona,Maricopa,2024-03-10,976.133333,978.9,8,38.791667,73.0,6,64.458333,80.0,14,1.979167,4.2,13,204.875,355.0,6,0.024353,0.047,11,0.420833,1.0,7,0.325,0.5,22,15.883333,39.7,21,57,Moderate
Arizona,Maricopa,2024-03-11,974.0875,975.7,9,34.5,58.0,4,66.708333,81.0,14,2.3875,4.3,9,160.25,336.0,1,0.024,0.042,13,0.536842,1.3,11,0.345833,0.6,0,16.5625,36.7,23,54,Moderate
Arizona,Maricopa,2024-03-12,974.2125,977.1,9,33.166667,54.0,4,65.583333,78.0,13,2.0625,3.8,18,150.583333,317.0,1,0.031529,0.047,11,0.395833,0.9,22,0.295833,0.4,0,16.011765,33.0,23,52,Moderate
Arizona,Maricopa,2024-03-13,969.895833,972.4,9,34.75,53.0,3,64.666667,76.0,15,3.8875,8.0,15,193.041667,318.0,23,0.037471,0.047,12,0.504167,1.0,6,0.275,0.4,0,9.320833,30.0,0,51,Moderate
Arizona,Maricopa,2024-03-14,967.0125,969.2,10,38.208333,69.0,23,60.208333,72.0,14,2.1,5.7,20,237.041667,354.0,2,0.037176,0.045,13,0.429167,1.6,2,0.288889,0.5,8,12.0375,32.5,9,59,Moderate
Arizona,Maricopa,2024-03-15,969.783333,974.5,22,71.041667,83.0,3,54.291667,62.0,11,2.770833,6.2,13,147.625,327.0,15,0.032533,0.035,8,0.3375,1.6,9,0.220833,0.3,6,7.891667,16.4,7,47,Good
Arizona,Maricopa,2024-03-16,974.525,976.1,8,60.25,93.0,6,56.125,68.0,15,1.770833,3.5,15,199.333333,337.0,21,0.035533,0.044,10,0.277273,0.6,7,0.241667,0.3,7,8.845455,20.3,7,60,Moderate
Arizona,Maricopa,2024-03-17,975.4125,977.0,8,61.375,86.0,3,58.125,69.0,13,2.3,6.1,16,213.625,357.0,4,0.031,0.046,11,0.361905,1.4,9,0.220833,0.3,0,5.663636,12.7,23,52,Moderate
Arizona,Maricopa,2024-03-18,975.313043,977.1,9,49.791667,80.0,5,61.583333,80.0,16,2.4625,6.9,17,175.166667,346.0,8,0.037824,0.048,13,0.308696,0.8,16,0.3125,0.5,7,9.816667,23.0,6,52,Moderate
Arizona,Maricopa,2024-03-19,975.270833,977.1,9,45.791667,76.0,6,63.583333,80.0,15,2.133333,7.2,17,213.416667,358.0,18,0.034467,0.052,12,0.130435,1.0,6,0.145833,0.3,8,15.714286,36.0,8,58,Moderate
Arizona,Maricopa,2024-03-19,975.270833,977.1,9,45.791667,76.0,6,63.583333,80.0,15,2.133333,7.2,17,213.416667,358.0,18,0.039294,0.052,11,0.279167,1.4,7,0.304167,0.5,8,12.004348,30.1,6,58,Moderate
Arizona,Maricopa,2024-03-20,974.1125,976.0,9,46.541667,75.0,6,64.625,80.0,15,1.520833,6.7,19,204.625,359.0,5,0.037706,0.054,12,0.041667,1.0,7,0.1625,0.3,5,15.25,28.0,2,67,Moderate
Arizona,Maricopa,2024-03-20,974.1125,976.0,9,46.541667,75.0,6,64.625,80.0,15,1.520833,6.7,19,204.625,359.0,5,0.037353,0.054,12,0.491667,1.8,8,0.3,0.5,9,11.166667,28.3,8,67,Moderate
Arizona,Maricopa,2024-03-21,975.533333,977.9,10,46.25,79.0,3,67.541667,83.0,16,1.941667,4.8,14,154.875,342.0,1,0.034647,0.058,11,0.0,0.0,0,0.1,0.2,3,16.083333,37.0,23,74,Moderate
Arizona,Maricopa,2024-03-21,975.533333,977.9,10,46.25,79.0,3,67.541667,83.0,16,1.941667,4.8,14,154.875,342.0,1,0.031235,0.056,11,0.3375,1.6,19,0.291667,0.5,23,14.975,41.3,21,74,Moderate
Arizona,Maricopa,2024-03-22,974.816667,978.0,9,38.541667,65.0,4,70.125,86.0,14,1.8875,4.1,9,110.833333,274.0,17,0.037059,0.057,11,0.083333,1.0,10,0.1875,0.4,23,19.0,45.0,23,80,Moderate
Arizona,Maricopa,2024-03-22,974.816667,978.0,9,38.541667,65.0,4,70.125,86.0,14,1.8875,4.1,9,110.833333,274.0,17,0.033059,0.058,11,0.595833,1.5,8,0.370833,0.6,1,16.375,40.9,21,80,Moderate
Arizona,Maricopa,2024-03-23,967.125,971.3,0,32.291667,52.0,3,70.166667,83.0,14,3.679167,8.3,23,148.041667,248.0,19,0.043706,0.051,12,0.083333,1.0,10,0.125,0.4,0,8.416667,26.0,0,51,Moderate
Arizona,Maricopa,2024-03-23,967.125,971.3,0,32.291667,52.0,3,70.166667,83.0,14,3.679167,8.3,23,148.041667,248.0,19,0.040765,0.047,11,0.725,1.4,10,0.354167,0.7,2,10.75,37.9,1,51,Moderate
Arizona,Maricopa,2024-03-24,964.1125,966.6,10,49.416667,86.0,1,57.958333,65.0,16,5.5,8.6,9,201.291667,260.0,22,0.041765,0.047,9,0.0,0.0,0,0.0,0.0,0,2.583333,8.0,19,45,Good
Arizona,Maricopa,2024-03-24,964.1125,966.6,10,49.416667,86.0,1,57.958333,65.0,16,5.5,8.6,9,201.291667,260.0,22,0.04,0.043,8,0.516667,1.5,12,0.2,0.2,0,2.925,7.0,21,45,Good
Arizona,Maricopa,2024-03-25,968.3625,970.8,23,46.75,78.0,5,60.333333,72.0,16,4.091667,8.0,17,162.708333,241.0,12,0.042882,0.046,12,0.0,0.0,0,0.0,0.0,0,6.208333,17.0,6,44,Good
Arizona,Maricopa,2024-03-25,968.3625,970.8,23,46.75,78.0,5,60.333333,72.0,16,4.091667,8.0,17,162.708333,241.0,12,0.039824,0.043,11,0.494737,1.4,10,0.2,0.2,0,4.754167,11.4,10,44,Good
Arizona,Maricopa,2024-03-26,973.379167,976.7,23,46.125,61.0,7,61.833333,73.0,15,3.658333,6.2,15,181.958333,357.0,5,0.042588,0.048,12,0.0,0.0,0,0.0,0.0,0,4.916667,11.0,5,45,Good
Arizona,Maricopa,2024-03-26,973.379167,976.7,23,46.125,61.0,7,61.833333,73.0,15,3.658333,6.2,15,181.958333,357.0,5,0.040529,0.046,12,0.283333,0.9,19,0.2,0.2,0,4.257143,9.7,6,45,Good
Arizona,Maricopa,2024-03-27,979.268182,982.3,9,45.045455,75.0,6,61.772727,78.0,16,1.818182,4.0,0,106.590909,332.0,8,0.036941,0.054,12,0.0,0.0,0,0.025,0.2,22,9.75,34.0,22,54,Moderate
Arizona,Maricopa,2024-03-27,979.268182,982.3,9,45.045455,75.0,6,61.772727,78.0,16,1.818182,4.0,0,106.590909,332.0,8,0.031235,0.053,11,0.338095,1.0,23,0.258333,0.4,22,10.166667,31.1,22,54,Moderate
Arizona,Maricopa,2024-03-28,974.075,977.6,0,40.041667,73.0,6,65.375,81.0,13,1.133333,2.3,10,131.958333,359.0,18,0.035118,0.053,11,0.083333,1.0,6,0.158333,0.3,22,16.125,47.0,22,64,Moderate
Arizona,Maricopa,2024-03-28,974.075,977.6,0,40.041667,73.0,6,65.375,81.0,13,1.133333,2.3,10,131.958333,359.0,18,0.034294,0.054,11,0.247059,0.9,2,0.4375,0.6,4,18.420833,40.7,21,64,Moderate
Arizona,Maricopa,2024-03-29,969.654167,971.9,9,30.458333,50.0,4,70.291667,84.0,14,2.829167,5.2,14,156.458333,252.0,23,0.035471,0.048,10,0.166667,1.0,8,0.125,0.4,0,11.791667,26.0,6,55,Moderate
Arizona,Maricopa,2024-03-29,969.654167,971.9,9,30.458333,50.0,4,70.291667,84.0,14,2.829167,5.2,14,156.458333,252.0,23,0.033412,0.047,10,0.425,1.0,22,0.295833,0.5,0,9.983333,23.9,23,55,Moderate
Arizona,Maricopa,2024-03-30,966.908333,969.4,7,26.541667,47.0,6,72.25,87.0,14,5.870833,10.2,12,145.583333,235.0,23,0.05,0.058,14,0.208333,1.0,0,0.025,0.1,0,6.291667,22.0,0,61,Moderate
Arizona,Maricopa,2024-03-30,966.908333,969.4,7,26.541667,47.0,6,72.25,87.0,14,5.870833,10.2,12,145.583333,235.0,23,0.045765,0.052,11,0.791667,1.0,8,0.241667,0.4,1,5.229167,20.0,0,61,Moderate
Arizona,Maricopa,2024-03-31,969.283333,971.5,10,72.875,92.0,23,55.958333,62.0,0,3.55,5.6,11,130.25,337.0,7,0.040647,0.044,8,0.0,0.0,0,0.0,0.0,0,3.333333,6.0,3,44,Good
Arizona,Maricopa,2024-03-31,969.283333,971.5,10,72.875,92.0,23,55.958333,62.0,0,3.55,5.6,11,130.25,337.0,7,0.040353,0.045,9,0.741667,0.9,3,0.2,0.2,0,3.283333,5.4,3,44,Good
Arizona,Maricopa,2024-04-01,973.208333,977.5,23,70.416667,94.0,2,56.0,65.0,15,1.995833,4.9,13,173.5,346.0,0,0.032118,0.044,11,0.0,0.0,0,0.0125,0.1,21,8.333333,26.0,21,51,Moderate
Arizona,Maricopa,2024-04-01,973.208333,977.5,23,70.416667,94.0,2,56.0,65.0,15,1.995833,4.9,13,173.5,346.0,0,0.029706,0.044,11,0.7,0.8,12,0.208333,0.3,22,7.329167,25.7,22,51,Moderate
Arizona,Maricopa,2024-04-02,980.708333,982.5,10,57.666667,92.0,6,62.375,77.0,16,1.783333,5.0,17,184.208333,358.0,1,0.029588,0.045,12,0.052632,1.0,8,0.1,0.1,0,11.863636,33.0,23,47,Good
Arizona,Maricopa,2024-04-02,980.708333,982.5,10,57.666667,92.0,6,62.375,77.0,16,1.783333,5.0,17,184.208333,358.0,1,0.028529,0.046,11,0.704167,1.0,10,0.295833,0.4,1,11.8375,28.8,22,47,Good
Arizona,Maricopa,2024-04-03,977.845833,981.6,0,46.541667,81.0,6,67.708333,83.0,14,1.6375,3.4,8,138.791667,312.0,0,0.034588,0.052,12,0.041667,1.0,22,0.179167,0.3,2,17.291667,40.0,22,64,Moderate
Arizona,Maricopa,2024-04-03,977.845833,981.6,0,46.541667,81.0,6,67.708333,83.0,14,1.6375,3.4,8,138.791667,312.0,0,0.033235,0.054,12,0.818182,1.1,12,0.308333,0.4,0,14.090909,40.0,23,64,Moderate
Arizona,Maricopa,2024-04-04,969.2375,972.7,0,35.125,71.0,6,72.291667,89.0,16,2.758333,5.0,13,124.625,224.0,21,0.048235,0.055,11,0.083333,1.0,7,0.1125,0.3,0,9.791667,25.0,6,74,Moderate
Arizona,Maricopa,2024-04-04,969.2375,972.7,0,35.125,71.0,6,72.291667,89.0,16,2.758333,5.0,13,124.625,224.0,21,0.048118,0.057,10,0.8625,1.1,20,0.3125,0.5,0,10.591667,34.9,0,74,Moderate
Arizona,Maricopa,2024-04-05,969.408333,973.9,23,31.291667,47.0,6,63.416667,68.0,0,5.654167,10.9,17,212.458333,250.0,23,0.046471,0.049,12,0.0,0.0,0,0.0,0.0,0,4.375,14.0,6,48,Good
Arizona,Maricopa,2024-04-05,969.408333,973.9,23,31.291667,47.0,6,63.416667,68.0,0,5.654167,10.9,17,212.458333,250.0,23,0.044588,0.048,11,0.779167,0.9,0,0.2,0.2,0,4.995455,12.1,7,48,Good
Arizona,Maricopa,2024-04-06,979.054167,981.8,10,34.625,53.0,6,57.5,69.0,16,3.0125,7.1,0,230.708333,346.0,22,0.035412,0.05,10,0.041667,1.0,21,0.016667,0.2,23,5.708333,34.0,23,51,Moderate
Arizona,Maricopa,2024-04-06,979.054167,981.8,10,34.625,53.0,6,57.5,69.0,16,3.0125,7.1,0,230.708333,346.0,22,0.033235,0.05,10,0.679167,0.8,2,0.2125,0.4,23,6.95,29.6,22,51,Moderate
Arizona,Maricopa,2024-04-07,975.020833,979.0,0,33.208333,66.0,6,61.375,77.0,16,1.3,2.9,18,167.625,360.0,0,0.035353,0.052,11,0.041667,1.0,23,0.195833,0.3,0,12.375,33.0,23,67,Moderate
Arizona,Maricopa,2024-04-07,975.020833,979.0,0,33.208333,66.0,6,61.375,77.0,16,1.3,2.9,18,167.625,360.0,0,0.035,0.055,11,0.7625,1.0,21,0.345833,0.5,1,13.016667,31.8,21,67,Moderate
Arizona,Maricopa,2024-04-08,968.925,970.0,21,30.083333,55.0,6,63.208333,76.0,13,2.0625,4.5,19,175.083333,319.0,23,0.040235,0.054,13,0.0,0.0,0,0.191667,0.3,0,12.041667,30.0,0,67,Moderate
Arizona,Maricopa,2024-04-08,968.925,970.0,21,30.083333,55.0,6,63.208333,76.0,13,2.0625,4.5,19,175.083333,319.0,23,0.040882,0.054,12,0.841667,1.0,7,0.333333,0.5,1,12.108333,31.7,0,67,Moderate
Arizona,Maricopa,2024-04-09,972.475,974.6,21,28.458333,61.0,5,68.333333,85.0,15,2.516667,6.6,17,207.583333,333.0,4,0.039765,0.053,11,0.208333,2.0,8,0.195833,0.4,10,15.166667,32.0,5,58,Moderate
Arizona,Maricopa,2024-04-09,972.475,974.6,21,28.458333,61.0,5,68.333333,85.0,15,2.516667,6.6,17,207.583333,333.0,4,0.039882,0.052,11,0.795455,1.2,7,0.288889,0.4,6,11.795833,25.4,6,58,Moderate
Arizona,Maricopa,2024-04-10,974.9875,977.7,9,24.125,47.0,5,70.75,89.0,15,1.708333,3.3,9,153.916667,314.0,0,0.034706,0.054,11,0.041667,1.0,22,0.166667,0.4,23,18.190476,48.0,22,77,Moderate
Arizona,Maricopa,2024-04-10,974.9875,977.7,9,24.125,47.0,5,70.75,89.0,15,1.708333,3.3,9,153.916667,314.0,0,0.032941,0.057,11,0.833333,1.4,20,0.279167,0.5,23,13.4,40.0,21,77,Moderate
Arizona,Maricopa,2024-04-11,971.1375,974.1,8,28.208333,60.0,6,75.083333,95.0,15,1.55,4.3,12,167.875,360.0,4,0.031588,0.057,11,0.083333,2.0,23,0.2625,0.5,0,18.666667,47.0,20,80,Moderate
Arizona,Maricopa,2024-04-11,971.1375,974.1,8,28.208333,60.0,6,75.083333,95.0,15,1.55,4.3,12,167.875,360.0,4,0.036353,0.059,11,0.891667,1.2,7,0.475,0.7,3,19.165217,45.3,20,80,Moderate
Arizona,Maricopa,2024-04-12,970.245833,974.0,23,21.958333,44.0,3,78.125,95.0,15,3.416667,9.1,18,144.208333,346.0,22,0.045824,0.057,11,0.166667,1.0,0,0.1875,0.5,0,13.416667,44.0,0,80,Moderate
Arizona,Maricopa,2024-04-12,970.245833,974.0,23,21.958333,44.0,3,78.125,95.0,15,3.416667,9.1,18,144.208333,346.0,22,0.044353,0.058,11,0.879167,1.2,8,0.308333,0.5,0,10.8625,24.3,2,80,Moderate
Arizona,Maricopa,2024-04-13,974.308333,976.5,9,21.291667,34.0,6,75.958333,89.0,16,2.816667,4.9,20,148.083333,301.0,15,0.045588,0.054,11,0.041667,1.0,9,0.079167,0.2,4,8.375,21.0,6,64,Moderate
Arizona,Maricopa,2024-04-13,974.308333,976.5,9,21.291667,34.0,6,75.958333,89.0,16,2.816667,4.9,20,148.083333,301.0,15,0.046118,0.054,11,0.8125,1.0,10,0.233333,0.3,0,6.516667,13.3,0,64,Moderate
Arizona,Maricopa,2024-04-14,974.1375,976.8,8,22.916667,46.0,6,70.291667,83.0,14,2.833333,7.7,17,199.958333,355.0,3,0.050647,0.056,12,0.0,0.0,0,0.108333,0.2,3,8.333333,24.0,5,71,Moderate
Arizona,Maricopa,2024-04-14,974.1375,976.8,8,22.916667,46.0,6,70.291667,83.0,14,2.833333,7.7,17,199.958333,355.0,3,0.050235,0.056,8,0.770833,0.9,7,0.233333,0.3,2,5.808333,14.8,7,71,Moderate
Arizona,Maricopa,2024-04-15,973.7,975.5,10,30.666667,50.0,6,66.541667,79.0,15,2.904167,7.2,2,210.458333,276.0,9,0.038706,0.055,11,0.0,0.0,0,0.083333,0.2,23,8.291667,39.0,23,71,Moderate
Arizona,Maricopa,2024-04-15,973.7,975.5,10,30.666667,50.0,6,66.541667,79.0,15,2.904167,7.2,2,210.458333,276.0,9,0.036706,0.055,11,0.75,0.9,9,0.208333,0.3,22,9.275,31.3,23,71,Moderate
Arizona,Maricopa,2024-04-16,973.595833,976.0,7,28.541667,59.0,5,71.666667,89.0,16,1.695833,3.8,17,174.916667,301.0,23,0.040235,0.058,11,0.0,0.0,0,0.175,0.3,3,11.863636,27.0,0,84,Moderate
Arizona,Maricopa,2024-04-16,973.595833,976.0,7,28.541667,59.0,5,71.666667,89.0,16,1.695833,3.8,17,174.916667,301.0,23,0.040294,0.058,11,0.836364,1.2,8,0.335294,0.4,0,13.316667,26.9,0,84,Moderate
Arizona,Maricopa,2024-04-17,972.75,975.3,9,24.708333,45.0,5,75.625,93.0,15,1.829167,3.5,8,150.833333,344.0,2,0.037059,0.059,11,0.166667,1.0,9,0.2,0.4,23,20.375,43.0,22,97,Moderate
Arizona,Maricopa,2024-04-17,972.75,975.3,9,24.708333,45.0,5,75.625,93.0,15,1.829167,3.5,8,150.833333,344.0,2,0.034294,0.06,11,0.879167,1.4,11,0.3125,0.5,23,15.808333,42.6,21,97,Moderate
Arizona,Maricopa,2024-04-18,971.558333,974.0,9,24.875,45.0,5,76.666667,93.0,15,1.8,3.7,8,140.375,356.0,21,0.036118,0.058,11,0.083333,1.0,9,0.233333,0.4,0,16.458333,45.0,21,90,Moderate
Arizona,Maricopa,2024-04-18,971.558333,974.0,9,24.875,45.0,5,76.666667,93.0,15,1.8,3.7,8,140.375,356.0,21,0.038176,0.062,10,0.879167,1.1,0,0.3875,0.7,1,17.27,40.1,21,90,Moderate
Arizona,Maricopa,2024-04-19,969.1625,971.1,8,23.541667,45.0,3,78.125,95.0,15,1.916667,4.2,17,158.875,345.0,5,0.042882,0.064,11,0.041667,1.0,0,0.304167,0.6,2,17.708333,46.0,0,112,Unhealthy for Sensitive Groups
Arizona,Maricopa,2024-04-19,969.1625,971.1,8,23.541667,45.0,3,78.125,95.0,15,1.916667,4.2,17,158.875,345.0,5,0.040941,0.064,10,0.925,1.1,12,0.391667,0.7,2,17.058333,38.4,22,112,Unhealthy for Sensitive Groups
Arizona,Maricopa,2024-04-20,971.4125,973.6,9,19.416667,36.0,6,81.0,96.0,15,1.6,3.1,8,162.083333,355.0,22,0.038588,0.063,11,0.083333,1.0,22,0.15,0.3,0,13.125,40.0,23,100,Moderate
Arizona,Maricopa,2024-04-20,971.4125,973.6,9,19.416667,36.0,6,81.0,96.0,15,1.6,3.1,8,162.083333,355.0,22,0.036294,0.064,11,0.9125,1.3,23,0.320833,0.5,0,12.666667,40.2,22,100,Moderate
Arizona,Maricopa,2024-04-21,971.608333,974.7,8,23.583333,44.0,4,81.25,99.0,15,1.429167,3.6,8,164.041667,350.0,0,0.037176,0.063,10,0.166667,1.0,0,0.279167,0.6,2,17.625,43.0,21,97,Moderate
Arizona,Maricopa,2024-04-21,971.608333,974.7,8,23.583333,44.0,4,81.25,99.0,15,1.429167,3.6,8,164.041667,350.0,0,0.038529,0.065,11,0.941667,1.5,23,0.395833,0.7,2,15.683333,43.5,23,97,Moderate
Arizona,Maricopa,2024-04-22,968.291667,970.5,7,20.0,38.0,2,84.583333,101.0,15,3.145833,6.0,21,158.333333,354.0,1,0.046118,0.061,11,0.083333,1.0,7,0.270833,0.7,1,11.416667,37.0,1,93,Moderate
Arizona,Maricopa,2024-04-22,968.291667,970.5,7,20.0,38.0,2,84.583333,101.0,15,3.145833,6.0,21,158.333333,354.0,1,0.047235,0.063,11,0.920833,1.1,0,0.35,0.7,1,9.9,32.8,0,93,Moderate
Arizona,Maricopa,2024-04-23,970.3375,972.2,9,17.958333,31.0,4,83.583333,98.0,15,3.279167,5.6,20,164.416667,359.0,1,0.037647,0.046,11,0.0,0.0,0,0.075,0.2,8,8.291667,25.0,5,50,Good
Arizona,Maricopa,2024-04-23,970.3375,972.2,9,17.958333,31.0,4,83.583333,98.0,15,3.279167,5.6,20,164.416667,359.0,1,0.038412,0.046,10,0.842857,1.1,9,0.186667,0.2,0,5.708333,11.6,8,50,Good
Arizona,Maricopa,2024-04-24,971.245833,973.6,9,19.916667,36.0,5,79.291667,93.0,15,2.558333,5.9,18,163.916667,355.0,3,0.037412,0.047,11,0.083333,1.0,9,0.133333,0.2,6,10.875,28.0,5,54,Moderate
Arizona,Maricopa,2024-04-24,971.245833,973.6,9,19.916667,36.0,5,79.291667,93.0,15,2.558333,5.9,18,163.916667,355.0,3,0.040471,0.048,11,0.858333,1.2,11,0.233333,0.3,6,8.258333,23.1,6,54,Moderate
Arizona,Maricopa,2024-04-25,970.1625,972.3,10,25.958333,35.0,8,74.833333,84.0,15,4.1125,7.3,14,220.541667,348.0,6,0.043412,0.048,12,0.0,0.0,0,0.079167,0.2,7,8.333333,27.0,5,51,Moderate
Arizona,Maricopa,2024-04-25,970.1625,972.3,10,25.958333,35.0,8,74.833333,84.0,15,4.1125,7.3,14,220.541667,348.0,6,0.042235,0.046,12,0.8375,0.9,0,0.2,0.2,0,5.225,11.4,6,51,Moderate
Arizona,Maricopa,2024-04-26,967.125,970.0,0,32.333333,45.0,6,72.333333,80.0,13,5.1125,9.5,16,214.083333,298.0,20,0.044353,0.049,14,0.0,0.0,0,0.020833,0.1,8,5.0,16.0,5,68,Moderate
Arizona,Maricopa,2024-04-26,967.125,970.0,0,32.333333,45.0,6,72.333333,80.0,13,5.1125,9.5,16,214.083333,298.0,20,0.042647,0.047,14,0.9125,1.1,19,0.2,0.2,0,4.904167,17.4,6,68,Moderate
Arizona,Maricopa,2024-04-27,969.566667,971.6,23,32.291667,48.0,6,70.583333,82.0,15,3.725,5.2,0,231.791667,311.0,23,0.035353,0.048,9,0.0,0.0,0,0.008333,0.1,22,3.75,12.0,23,52,Moderate
Arizona,Maricopa,2024-04-27,969.566667,971.6,23,32.291667,48.0,6,70.583333,82.0,15,3.725,5.2,0,231.791667,311.0,23,0.032471,0.047,9,0.845833,1.0,23,0.204167,0.3,23,5.433333,25.5,23,52,Moderate
Arizona,Maricopa,2024-04-28,971.920833,974.2,9,28.583333,52.0,5,73.708333,89.0,15,1.458333,2.8,18,201.583333,357.0,4,0.031941,0.05,10,0.0,0.0,0,0.120833,0.3,4,11.958333,36.0,22,79,Moderate
Arizona,Maricopa,2024-04-28,971.920833,974.2,9,28.583333,52.0,5,73.708333,89.0,15,1.458333,2.8,18,201.583333,357.0,4,0.030176,0.049,10,0.879167,1.0,1,0.308333,0.5,4,11.416667,31.6,22,79,Moderate
Arizona,Maricopa,2024-04-29,969.925,972.8,7,26.5,53.0,5,77.416667,93.0,15,1.7,4.4,8,151.125,356.0,4,0.034353,0.054,11,0.083333,1.0,8,0.158333,0.3,0,14.0,37.0,23,84,Moderate
Arizona,Maricopa,2024-04-29,969.925,972.8,7,26.5,53.0,5,77.416667,93.0,15,1.7,4.4,8,151.125,356.0,4,0.034588,0.057,10,0.941667,1.2,11,0.345833,0.5,2,14.091667,38.7,23,84,Moderate
